tu_id	speaker	start	end	duration	text
0	BO102	0.060	2.590	2.530	 credevo fosse il vostro esaminatore invece è il mio.
1	BO102	3.050	3.670	0.620	 arrivederci.
2	BO102	4.510	8.280	3.770	 verremo registrati per capire che utilizzo facciamo della lingua italiana.
3	BO102	8.810	11.710	2.900	 quindi: ci saran degli esiti catastrofici no?
4	BO102	11.800	20.270	8.470	 nei prossimi, {P} nei prossimi anni e giorni. è qua. ma noi non ci saremo, come diceva il grandissimo i~
5	BO102	21.695	22.755	1.060	 nomadi mi pare.
6	BO102	24.365	26.030	1.665	 guccini francesco
7	BO102	26.965	27.625	0.660	 bene.
8	BO102	28.225	32.470	4.245	 è molto freddo, i motorini non partono, la gente ritarda, quindi
9	BO102	35.447	40.440	4.993	 con tranquillitá, ci accingiamo. alle nostre lezioni.
10	BO102	41.053	43.663	2.610	 ci sono delle domande:
11	BO102	45.968	50.090	4.122	 sulle, su ció che abbiamo detto, la volta scorta scorsa?
12	BO102	51.463	56.673	5.210	 rossi, bianchi, queste persone=e:h han fatto quattro assenze,
13	BO102	57.348	59.108	1.760	 se non vengono, non vengono.
14	BO102	65.548	67.028	1.480	 domande, questioni?
15	BO102	68.358	78.470	10.112	 allora mentre ci pensate un attimo, visto che: oggi è il cinque, >quindi prossima settimana ci sará l' esame il quattordici<, come arcinoto, e come arcinoto occorre inscriversi
16	BO102	79.064	91.780	12.716	 e::h che significa::, niente, perché, dato fondamentale è la nostra classe le presenze e queste cose ma ormai è tutto digitalizzato e quindi bisogna iscriversi.
17	BO102	93.723	99.393	5.670	 peró bisogna anche studia:re, per superare l' esame perché se poi ci sará un altro sciopero, quando si dà l' esame?
18	BO102	100.128	101.068	0.940	 quando si dà?
19	BO102	101.278	101.678	0.400	 mh?
20	BO102	102.118	102.708	0.590	 lo si dà
21	BO102	103.753	109.680	5.927	 per cui {P} i consigli che vi ho dato sono stati: proprio: pragmatici, anche per voi.
22	BO102	110.496	110.816	0.320	 eh.
23	BO102	111.775	119.685	7.910	 e ve lo dissi a settembre: e quindi, bene, sono contento che noi non incorreremo in questa {P} ennesima:
24	BO102	122.840	127.090	4.250	 disefficienza generata dalla classe {P} politica
25	BO102	128.000	129.419	1.419	 intera, si puó dire.
26	BO102	132.200	141.180	8.980	 per cui studiamo, studiamo bene, superiamo l' esame e andiamo per la nostra strada. noi insieme. e gli altri vadano per la loro.
27	BO102	142.370	144.530	2.160	 peró, per studiare bisogna aver capito
28	BO102	145.530	150.110	4.580	 e per capire, bisogna dialogare, checché ne pensano taluni.
29	BO102	151.060	155.710	4.650	 egocentrici. che dominano {P} le nostre: vite.
30	BO102	156.200	157.840	1.640	 private e pubbliche.
31	BO102	158.440	159.740	1.300	 egocentrismo.
32	BO102	161.030	164.570	3.540	 per sant' agostino era il problema numero uno.
33	BO102	164.970	172.400	7.430	 per morgenthau anche, sappiamo, tesi antropologica, da lí, derivano tanti problemi. noi non abbando~ ho abbandonato le tesi antropologiche.
34	BO102	172.810	176.560	3.750	 noi abbiamo studiato, con xx xx degli scena:ri
35	BO102	178.150	183.460	5.310	 alternativi, {P} al sistema degli stati, niente popó di meno, quindi.
36	BO102	184.490	190.780	6.290	 a::l terzo quarto della nostre lezioni siamo arrivati i~ al punto,
37	BO102	190.910	200.230	9.320	 per cui non solo noi {P} conosciamo il le:: il gergo, il linguaggio diplomatico, gli interlocutori, le teorie i concetti gli autori,
38	BO102	202.430	204.130	1.700	 abbiamo una teoria dell' ordine,
39	BO102	204.450	210.690	6.240	 quindi, l' impalcatura fondamentale appunto non esclusiva non finale ma fondamentale,
40	BO102	211.030	213.120	2.090	 per pensare in modo autonomo,
41	BO102	213.640	221.860	8.220	 le relazioni internazionali e la politica internazionale. non solo noi tutto questo sappiamo fare, a differenza degli altri.
42	BO102	224.300	230.410	6.110	 noi siamo anche in grado appunto, di immaginare degli scenari alternativi, mh?
43	BO102	231.500	234.540	3.040	 e questo abbiamo fatto, studiando la societá anarchica.
44	BO102	234.910	237.520	2.610	 per esempio, noi siamo in grado,
45	BO102	237.920	242.850	4.930	 di domandarci, ma il fatto che noi si sia passati l' altra estate
46	BO102	243.460	249.430	5.970	 la st~ l' anno più secco dal milleottocento in italia, no? due secoli, mh?
